Year,Police_Region,Severity,Drink_Driving,Driver_Speed,Fatigued_Driver,Defective_Vehicle,Count_Crashes,Count_Fatality,Count_Hospitalised,Count_Medically_Treated,Count_Minor_Injury
2002,Far Northern,Property damage only,No,Yes,No,No,29,0,0,0,0
2002,Far Northern,Property damage only,No,Yes,No,Yes,2,0,0,0,0
2002,Far Northern,Property damage only,Yes,No,No,No,33,0,0,0,0
2002,Far Northern,Property damage only,Yes,No,No,Yes,1,0,0,0,0
2002,Far Northern,Property damage only,Yes,No,Yes,No,1,0,0,0,0
2002,Far Northern,Property damage only,Yes,Yes,No,No,3,0,0,0,0
2002,North Coast,Fatal,No,No,No,No,43,47,34,5,6
2002,North Coast,Fatal,No,No,No,Yes,1,1,0,1,0
2002,North Coast,Fatal,No,No,Yes,No,5,6,0,0,0
2002,North Coast,Fatal,No,Yes,No,No,7,8,10,2,0
2002,North Coast,Fatal,Yes,No,No,No,4,4,1,1,0
2002,North Coast,Fatal,Yes,Yes,No,No,8,8,0,0,1
2002,North Coast,Fatal,Yes,Yes,Yes,No,1,1,1,2,0
2002,North Coast,Hospitalisation,No,No,No,No,616,0,755,121,58
2002,North Coast,Hospitalisation,No,No,No,Yes,16,0,17,0,1
2002,North Coast,Hospitalisation,No,No,Yes,No,22,0,27,1,3
2002,North Coast,Hospitalisation,No,Yes,No,No,48,0,68,8,
2002,North Coast,Hospitalisation,No,Yes,No,Yes,2,0,3,0,0
2002,North Coast,Hospitalisation,No,Yes,Yes,No,1,0,1,0,0
2002,North Coast,Hospitalisation,Yes,No,No,No,64,0,86,7,3
2002,North Coast,Hospitalisation,Yes,No,No,Yes,2,0,2,0,0
2002,North Coast,Hospitalisation,Yes,No,Yes,No,2,0,2,0,0
2002,North Coast,Hospitalisation,Yes,Yes,No,No,14,0,18,1,1
2002,North Coast,Medical treatment,No,No,No,No,884,0,0,1089,84
2002,North Coast,Medical treatment,No,No,No,Yes,29,0,0,33,0
2002,North Coast,Medical treatment,No,No,Yes,No,17,0,0,25,0
2002,North Coast,Medical treatment,No,Yes,No,No,23,0,0,48,4
2002,North Coast,Medical treatment,No,Yes,No,Yes,2,0,0,3,0
2002,North Coast,Medical treatment,Yes,No,No,No,48,0,0,59,6
2002,North Coast,Medical treatment,Yes,No,Yes,No,2,0,0,2,0
2002,North Coast,Medical treatment,Yes,Yes,No,No,6,0,0,7,0
2002,North Coast,Medical treatment,Yes,Yes,No,Yes,1,0,0,1,0
2002,North Coast,Minor injury,No,No,No,No,488,0,0,0,597
2002,North Coast,Minor injury,No,No,No,Yes,17,0,0,0,20
2002,North Coast,Minor injury,No,No,Yes,No,6,0,0,0,6
2002,North Coast,Minor injury,No,Yes,No,No,17,0,0,0,19
2002,North Coast,Minor injury,No,Yes,No,Yes,1,0,0,0,1
2002,North Coast,Minor injury,No,Yes,Yes,No,1,0,0,0,1
2002,North Coast,Minor injury,Yes,No,No,No,20,0,0,0,20
2002,North Coast,Minor injury,Yes,No,No,Yes,1,0,0,0,1
2002,North Coast,Minor injury,Yes,Yes,No,No,2,0,0,0,3
2002,North Coast,Property damage only,No,No,No,No,1322,0,0,0,0
2002,North Coast,Property damage only,No,No,No,Yes,61,0,0,0,0
2002,North Coast,Property damage only,No,No,Yes,No,20,0,0,0,0
2002,North Coast,Property damage only,No,Yes,No,No,97,0,0,0,0
2002,North Coast,Property damage only,No,Yes,No,Yes,3,0,0,0,0
2002,North Coast,Property damage only,No,Yes,Yes,No,2,0,0,0,0
2002,North Coast,Property damage only,Yes,No,No,No,136,0,0,0,0
2002,North Coast,Property damage only,Yes,No,No,Yes,1,0,0,0,0
2002,North Coast,Property damage only,Yes,No,Yes,No,2,0,0,0,0
2002,North Coast,Property damage only,Yes,Yes,No,No,13,0,0,0,0
2002,North Coast,Property damage only,Yes,Yes,No,Yes,1,0,0,0,0
2002,Northern,Fatal,No,No,No,No,12,13,12,3,1
2002,Northern,Fatal,No,No,No,Yes,1,1,1,0,0
2002,Northern,Fatal,No,No,Yes,No,3,3,2,0,0
2002,Northern,Fatal,Yes,No,No,No,3,3,1,1,0
2002,Northern,Fatal,Yes,Yes,No,No,1,1,1,0,0
2002,Northern,Hospitalisation,No,No,No,No,205,0,233,41,20
2002,Northern,Hospitalisation,No,No,No,Yes,11,0,22,4,1
2002,Northern,Hospitalisation,No,No,Yes,No,7,0,7,0,0
2002,Northern,Hospitalisation,No,Yes,No,No,10,0,12,0,0
2002,Northern,Hospitalisation,No,Yes,No,Yes,2,0,2,0,0
2002,Northern,Hospitalisation,Yes,No,No,No,28,0,34,0,0
2002,Northern,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0
2002,Northern,Hospitalisation,Yes,No,Yes,No,4,0,6,0,0
2002,Northern,Hospitalisation,Yes,Yes,No,No,9,0,10,2,0
2002,Northern,Medical treatment,No,No,No,No,229,0,0,275,19
2002,Northern,Medical treatment,No,No,No,Yes,6,0,0,6,2
2002,Northern,Medical treatment,No,No,Yes,No,6,0,0,9,0
2002,Northern,Medical treatment,No,Yes,No,No,12,0,0,18,0
2002,Northern,Medical treatment,Yes,No,No,No,10,0,0,11,1
2002,Northern,Medical treatment,Yes,Yes,No,No,1,0,0,1,0
2002,Northern,Minor injury,No,No,No,No,127,0,0,0,157
2002,Northern,Minor injury,No,No,No,Yes,5,0,0,0,5
2002,Northern,Minor injury,No,No,Yes,No,2,0,0,0,2
2002,Northern,Minor injury,No,Yes,No,No,3,0,0,0,4
2002,Northern,Minor injury,Yes,No,No,No,10,0,0,0,10
2002,Northern,Property damage only,No,No,No,No,440,0,0,0,0
2002,Northern,Property damage only,No,No,No,Yes,20,0,0,0,0
2002,Northern,Property damage only,No,No,Yes,No,7,0,0,0,0
2002,Northern,Property damage only,No,Yes,No,No,25,0,0,0,0
2002,Northern,Property damage only,No,Yes,Yes,No,1,0,0,0,0
2002,Northern,Property damage only,Yes,No,No,No,29,0,0,0,0
2002,Northern,Property damage only,Yes,No,No,Yes,1,0,0,0,0
2002,Northern,Property damage only,Yes,Yes,No,No,5,0,0,0,0
2002,South Eastern,Fatal,No,No,No,No,33,35,10,7,1
2002,South Eastern,Fatal,No,Yes,No,No,5,5,0,0,0
2002,South Eastern,Fatal,Yes,No,No,No,5,7,4,0,0
2002,South Eastern,Fatal,Yes,Yes,No,No,4,5,4,1,0
2002,South Eastern,Hospitalisation,No,No,No,No,638,0,777,72,31
2002,South Eastern,Hospitalisation,No,No,No,Yes,21,0,25,1,2
2002,South Eastern,Hospitalisation,No,No,Yes,No,9,0,10,1,0
2002,South Eastern,Hospitalisation,No,Yes,No,No,45,0,55,5,1
2002,South Eastern,Hospitalisation,No,Yes,No,Yes,2,0,3,0,0
2002,South Eastern,Hospitalisation,Yes,No,No,No,75,0,93,20,10
2002,South Eastern,Hospitalisation,Yes,No,Yes,No,2,0,2,0,0
2002,South Eastern,Hospitalisation,Yes,Yes,No,No,10,0,11,1,0
2002,South Eastern,Medical treatment,No,No,No,No,1036,0,0,1273,75
2002,South Eastern,Medical treatment,No,No,No,Yes,16,0,0,21,2
2002,South Eastern,Medical treatment,No,No,Yes,No,9,0,0,11,0
2002,South Eastern,Medical treatment,No,Yes,No,No,23,0,0,29,5
2002,South Eastern,Medical treatment,No,Yes,No,Yes,1,0,0,1,0
2002,South Eastern,Medical treatment,Yes,No,No,No,45,0,0,53,5
2002,South Eastern,Medical treatment,Yes,No,Yes,No,2,0,0,2,3
2002,South Eastern,Medical treatment,Yes,Yes,No,No,3,0,0,3,2
2002,South Eastern,Minor injury,No,No,No,No,527,0,0,0,643
2002,South Eastern,Minor injury,No,No,No,Yes,13,0,0,0,14
2002,South Eastern,Minor injury,No,No,Yes,No,5,0,0,0,5
2002,South Eastern,Minor injury,No,Yes,No,No,16,0,0,0,22
2002,South Eastern,Minor injury,No,Yes,No,Yes,1,0,0,0,2
2002,South Eastern,Minor injury,Yes,No,No,No,20,0,0,0,21
2002,South Eastern,Minor injury,Yes,No,Yes,No,2,0,0,0,2
2002,South Eastern,Minor injury,Yes,Yes,No,No,3,0,0,0,3
2002,South Eastern,Property damage only,No,No,No,No,947,0,0,0,0
2002,South Eastern,Property damage only,No,No,No,Yes,38,0,0,0,0
2002,South Eastern,Property damage only,No,No,Yes,No,16,0,0,0,0
2002,South Eastern,Property damage only,No,Yes,No,No,84,0,0,0,0
2002,South Eastern,Property damage only,No,Yes,No,Yes,1,0,0,0,0
2002,South Eastern,Property damage only,Yes,No,No,No,114,0,0,0,0
2002,South Eastern,Property damage only,Yes,No,No,Yes,3,0,0,0,0
2002,South Eastern,Property damage only,Yes,No,Yes,No,4,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,No,No,14,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,Yes,No,1,0,0,0,0
2002,Southern,Fatal,No,No,No,No,35,45,17,4,1
2002,Southern,Fatal,No,No,No,Yes,1,1,0,0,0
2002,Southern,Fatal,No,No,Yes,No,3,3,3,1,0
2002,Southern,Fatal,No,Yes,No,No,2,2,1,0,0
2002,Southern,Fatal,Yes,No,No,No,7,8,6,0,0
2002,Southern,Fatal,Yes,Yes,No,No,2,2,0,0,0
2002,Southern,Hospitalisation,No,No,No,No,429,0,532,78,29
2002,Southern,Hospitalisation,No,No,No,Yes,23,0,24,3,5
2002,Southern,Hospitalisation,No,No,Yes,No,33,0,42,5,3
2002,Southern,Hospitalisation,No,Yes,No,No,27,0,30,2,1
2002,Southern,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0
2002,Southern,Hospitalisation,Yes,No,No,No,50,0,61,7,5
2002,Southern,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0
2002,Southern,Hospitalisation,Yes,Yes,No,No,8,0,12,2,1
2002,Southern,Medical treatment,No,No,No,No,494,0,0,632,34
2002,Southern,Medical treatment,No,No,No,Yes,22,0,0,27,1
2002,Southern,Medical treatment,No,No,Yes,No,16,0,0,21,1
2002,Southern,Medical treatment,No,Yes,No,No,22,0,0,31,5
2002,Southern,Medical treatment,No,Yes,No,Yes,1,0,0,2,0
2002,Southern,Medical treatment,Yes,No,No,No,18,0,0,21,1
2002,Southern,Medical treatment,Yes,No,No,Yes,1,0,0,1,1
2002,Southern,Medical treatment,Yes,No,Yes,No,1,0,0,1,0
2002,Southern,Medical treatment,Yes,Yes,No,No,6,0,0,6,0
2002,Southern,Minor injury,No,No,No,No,332,0,0,0,396
2002,Southern,Minor injury,No,No,No,Yes,10,0,0,0,10
2002,Southern,Minor injury,No,No,Yes,No,3,0,0,0,3
2002,Southern,Minor injury,No,Yes,No,No,10,0,0,0,14
2002,Southern,Minor injury,No,Yes,Yes,No,1,0,0,0,1
2002,Southern,Minor injury,Yes,No,No,No,15,0,0,0,15
2002,Southern,Minor injury,Yes,No,Yes,No,1,0,0,0,1
2002,Southern,Minor injury,Yes,Yes,No,No,2,0,0,0,2
2002,Southern,Property damage only,No,No,No,No,1050,0,0,0,0
2002,Southern,Property damage only,No,No,No,Yes,43,0,0,0,0
2002,Southern,Property damage only,No,No,Yes,No,27,0,0,0,0
2002,Southern,Property damage only,No,Yes,No,No,41,0,0,0,0
2002,Southern,Property damage only,No,Yes,No,Yes,1,0,0,0,0
2002,Southern,Property damage only,No,Yes,Yes,No,2,0,0,0,0
2002,Southern,Property damage only,Yes,No,No,No,61,0,0,0,0
2002,Southern,Property damage only,Yes,No,No,Yes,3,0,0,0,0
2002,Southern,Property damage only,Yes,No,Yes,No,4,0,0,0,0
2002,Southern,Property damage only,Yes,Yes,No,No,6,0,0,0,0
2002,Southern,Property damage only,Yes,Yes,No,Yes,1,0,0,0,0
2002,,Hospitalisation,,No,No,No,20,0,28,2,1
2002,,Hospitalisation,No,No,No,Yes,1,0,1,1,0
2002,,Hospitalisation,No,Yes,No,No,5,0,5,0,0
2002,,Hospitalisation,Yes,No,No,No,4,0,5,1,0
2002,,Hospitalisation,Yes,No,No,Yes,1,0,2,1,0
2002,,Hospitalisation,Yes,Yes,No,No,1,0,1,2,0
2002,,Medical treatment,No,No,No,No,31,0,0,34,0
2002,,Medical treatment,No,No,No,Yes,3,0,0,3,0
2002,,Medical treatment,Yes,No,No,No,3,0,0,3,0
2002,,Medical treatment,Yes,Yes,No,No,1,0,0,1,0
2002,,Minor injury,No,No,No,No,15,0,0,0,19
2002,,Minor injury,Yes,No,No,No,1,0,0,0,1
2002,,Property damage only,No,No,No,No,34,0,0,0,0
2002,,Property damage only,No,No,No,Yes,1,0,0,0,0
2002,,Property damage only,No,No,Yes,No,1,0,0,0,0
2002,,Property damage only,No,Yes,No,No,4,0,0,0,0
2002,,Property damage only,No,Yes,No,Yes,1,0,0,0,0
2002,,Property damage only,Yes,No,No,No,4,0,0,0,0
2003,Brisbane,Fatal,No,No,No,No,38,38,8,5,1
2003,Brisbane,Fatal,No,No,No,Yes,2,2,1,0,0
2003,Brisbane,Fatal,No,Yes,No,No,6,6,2,0,1
2003,Brisbane,Fatal,Yes,No,No,No,4,4,0,2,0
2003,Brisbane,Fatal,Yes,Yes,No,No,4,4,3,2,0
2003,Brisbane,Hospitalisation,No,No,No,No,1073,0,1262,132,79
2003,Brisbane,Hospitalisation,No,No,No,Yes,22,0,26,8,2
2003,Brisbane,Hospitalisation,No,No,Yes,No,15,0,17,3,0
2003,Brisbane,Hospitalisation,No,Yes,No,No,53,0,69,8,2
2003,Brisbane,Hospitalisation,No,Yes,No,Yes,3,0,4,0,0
2003,Brisbane,Hospitalisation,Yes,No,No,No,74,0,89,10,1
2003,Brisbane,Hospitalisation,Yes,No,Yes,No,4,0,4,1,0
2003,Brisbane,Hospitalisation,Yes,Yes,No,No,14,0,19,2,0
2003,Brisbane,Hospitalisation,Yes,Yes,No,Yes,1,0,1,0,0
2003,Brisbane,Medical treatment,No,No,No,No,1851,0,0,2215,150
2003,Brisbane,Medical treatment,No,No,No,Yes,20,0,0,25,2
2003,Brisbane,Medical treatment,No,No,Yes,No,13,0,0,14,0
2003,Brisbane,Medical treatment,No,Yes,No,No,44,0,0,53,5
2003,Brisbane,Medical treatment,No,Yes,No,Yes,1,0,0,1,0
2003,Brisbane,Medical treatment,No,Yes,Yes,No,1,0,0,1,0
2003,Brisbane,Medical treatment,Yes,No,No,No,45,0,0,57,3
2003,Brisbane,Medical treatment,Yes,No,Yes,No,4,0,0,4,0
2003,Brisbane,Medical treatment,Yes,Yes,No,No,8,0,0,15,1
2003,Brisbane,Minor injury,No,No,No,No,1111,0,0,0,1341
2003,Brisbane,Minor injury,No,No,No,Yes,17,0,0,0,24
2003,Brisbane,Minor injury,No,No,Yes,No,7,0,0,0,10
2003,Brisbane,Minor injury,No,Yes,No,No,29,0,0,0,33
2003,Brisbane,Minor injury,No,Yes,No,Yes,1,0,0,0,1
2003,Brisbane,Minor injury,Yes,No,No,No,31,0,0,0,37
2003,Brisbane,Minor injury,Yes,Yes,No,No,7,0,0,0,9
2003,Brisbane,Property damage only,No,No,No,No,2029,0,0,0,0
2003,Brisbane,Property damage only,No,No,No,Yes,66,0,0,0,0
2003,Brisbane,Property damage only,No,No,Yes,No,28,0,0,0,0
2003,Brisbane,Property damage only,No,Yes,No,No,101,0,0,0,0
2003,Brisbane,Property damage only,No,Yes,No,Yes,1,0,0,0,0
2003,Brisbane,Property damage only,Yes,No,No,No,152,0,0,0,0
2003,Brisbane,Property damage only,Yes,No,Yes,No,7,0,0,0,0
2003,Brisbane,Property damage only,Yes,Yes,No,No,23,0,0,0,0
2003,Central,Fatal,No,No,No,No,20,22,12,6,1
2003,Central,Fatal,No,No,Yes,No,5,6,4,3,0
2003,Central,Fatal,No,Yes,No,No,2,2,0,0,0
2003,Central,Fatal,Yes,No,No,No,4,6,0,0,0
2003,Central,Fatal,Yes,No,Yes,No,1,1,0,0,0
2003,Central,Fatal,Yes,Yes,No,No,3,3,0,2,0
2003,Central,Hospitalisation,No,No,No,No,291,0,351,44,11
2003,Central,Hospitalisation,No,No,No,Yes,20,0,28,7,1
2003,Central,Hospitalisation,No,No,Yes,No,26,0,33,3,0
2003,Central,Hospitalisation,No,Yes,No,No,20,0,22,3,4
2003,Central,Hospitalisation,Yes,No,No,No,36,0,48,7,1
2003,Central,Hospitalisation,Yes,Yes,No,No,8,0,11,1,3
2003,Central,Medical treatment,No,No,No,No,313,0,0,390,26
2003,Central,Medical treatment,No,No,No,Yes,10,0,0,12,0
2003,Central,Medical treatment,No,No,Yes,No,15,0,0,22,1
2003,Central,Medical treatment,No,Yes,No,No,13,0,0,17,3
2003,Central,Medical treatment,Yes,No,No,No,17,0,0,19,0
2003,Central,Medical treatment,Yes,No,Yes,No,1,0,0,1,0
2003,Central,Medical treatment,Yes,Yes,No,No,5,0,0,6,0
2003,Central,Minor injury,No,No,No,No,190,0,0,0,218
2003,Central,Minor injury,No,No,No,Yes,13,0,0,0,14
2003,Central,Minor injury,No,No,Yes,No,7,0,0,0,7
2003,Central,Minor injury,No,Yes,No,No,4,0,0,0,5
2003,Central,Minor injury,No,Yes,Yes,No,1,0,0,0,1
2003,Central,Minor injury,Yes,No,No,No,21,0,0,0,25
2003,Central,Minor injury,Yes,No,No,Yes,1,0,0,0,1
2003,Central,Minor injury,Yes,Yes,No,No,5,0,0,0,6
2003,Central,Property damage only,No,No,No,No,691,0,0,0,0
2003,Central,Property damage only,No,No,No,Yes,28,0,0,0,0
2003,Central,Property damage only,No,No,Yes,No,21,0,0,0,0
2003,Central,Property damage only,No,No,Yes,Yes,1,0,0,0,0
2003,Central,Property damage only,No,Yes,,No,29,0,0,0,0
2003,Central,Property damage only,No,Yes,No,Yes,1,0,0,0,0
2003,Central,Property damage only,No,Yes,Yes,No,1,0,0,0,0
2003,Central,Property damage only,Yes,No,No,No,48,0,0,0,0
2003,Central,Property damage only,Yes,No,Yes,No,3,0,0,0,0
2003,Central,Property damage only,Yes,Yes,No,No,5,0,0,0,0
2003,Far Northern,Fatal,No,No,No,No,10,11,16,0,0
2003,Far Northern,Fatal,No,No,Yes,No,1,1,1,0,0
2003,Far Northern,Fatal,No,Yes,No,No,1,1,1,0,0
2003,Far Northern,Fatal,Yes,No,No,No,5,5,0,2,0
2003,Far Northern,Fatal,Yes,Yes,No,No,1,1,0,0,0
2003,Far Northern,Hospitalisation,No,No,No,No,218,0,253,20,9
2003,Far Northern,Hospitalisation,No,No,No,Yes,10,0,10,2,1
2003,Far Northern,Hospitalisation,No,No,Yes,No,9,0,12,1,1
2003,Far Northern,Hospitalisation,No,Yes,No,No,14,0,17,0,4
2003,Far Northern,Hospitalisation,Yes,No,No,No,27,0,32,7,4
2003,Far Northern,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0
2003,Far Northern,Hospitalisation,Yes,Yes,No,No,5,0,8,2,1
2003,Far Northern,Medical treatment,No,No,No,No,223,0,0,266,20
2003,Far Northern,Medical treatment,No,No,No,Yes,7,0,0,8,0
2003,Far Northern,Medical treatment,No,No,Yes,No,4,0,0,4,1
2003,Far Northern,Medical treatment,No,Yes,No,No,12,0,0,16,1
2003,Far Northern,Medical treatment,No,Yes,No,Yes,1,0,0,1,0
2003,Far Northern,Medical treatment,Yes,No,No,No,14,0,0,15,3
2003,Far Northern,Medical treatment,Yes,No,Yes,No,1,0,0,1,0
2003,Far Northern,Medical treatment,Yes,Yes,No,No,1,0,0,1,0
2003,Far Northern,Minor injury,No,No,No,No,179,0,0,0,211
2003,Far Northern,Minor injury,No,No,No,Yes,6,0,0,0,7
2003,Far Northern,Minor injury,No,No,Yes,No,5,0,0,0,5
2003,Far Northern,Minor injury,No,Yes,No,No,5,0,0,0,5
2003,Far Northern,Minor injury,Yes,No,No,No,10,0,0,0,11
2003,Far Northern,Minor injury,Yes,No,Yes,No,1,0,0,0,1
2003,Far Northern,Minor injury,Yes,Yes,No,No,2,0,0,0,2
2003,Far Northern,Property damage only,No,No,No,No,519,0,0,0,0
2003,Far Northern,Property damage only,No,No,No,Yes,15,0,0,0,0
2003,Far Northern,Property damage only,No,No,Yes,No,9,0,0,0,0
2003,Far Northern,Property damage only,No,Yes,No,No,31,0,0,0,0
2003,Far Northern,Property damage only,Yes,No,No,No,42,0,0,0,0
2003,Far Northern,Property damage only,Yes,No,No,Yes,1,0,0,0,0
2003,Far Northern,Property damage only,Yes,No,Yes,No,1,0,0,0,0
2003,Far Northern,Property damage only,Yes,Yes,No,No,3,0,0,0,0
2003,North Coast,Fatal,No,No,No,No,52,57,30,19,6
2003,North Coast,Fatal,No,No,Yes,No,3,3,0,3,0
2003,North Coast,Fatal,No,Yes,No,No,7,8,10,1,0
2003,North Coast,Fatal,Yes,No,No,No,12,14,6,0,0
2003,North Coast,Fatal,Yes,No,Yes,No,1,1,0,0,0
2003,North Coast,Fatal,Yes,Yes,No,No,9,10,5,0,0
2003,North Coast,Hospitalisation,No,No,No,No,650,0,825,97,35
2003,North Coast,Hospitalisation,No,No,No,Yes,20,0,22,3,0
2003,North Coast,Hospitalisation,No,No,Yes,No,24,0,41,1,1
2003,North Coast,Hospitalisation,No,Yes,No,No,38,0,60,3,2
2003,North Coast,Hospitalisation,No,Yes,Yes,No,2,0,2,0,0
2003,North Coast,Hospitalisation,Yes,No,No,No,61,0,86,7,3
2003,North Coast,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0
2003,North Coast,Hospitalisation,Yes,No,Yes,No,2,0,2,0,0
2003,North Coast,Hospitalisation,Yes,Yes,No,No,9,0,13,2,0
2003,North Coast,Hospitalisation,Yes,Yes,No,Yes,1,0,3,0,0
2003,North Coast,Medical treatment,No,No,No,No,881,0,0,1096,59
2003,North Coast,Medical treatment,No,No,No,Yes,19,0,0,24,1
2003,North Coast,Medical treatment,No,No,Yes,No,13,0,0,15,0
2003,North Coast,Medical treatment,No,Yes,No,No,33,0,0,47,5
2003,North Coast,Medical treatment,No,Yes,Yes,No,1,0,0,1,1
2003,North Coast,Medical treatment,Yes,No,No,No,43,0,0,49,1
2003,North Coast,Medical treatment,Yes,No,Yes,No,1,0,0,1,0
2003,North Coast,Medical treatment,Yes,Yes,No,No,4,0,0,4,0
2003,North Coast,Minor injury,No,No,No,No,502,0,0,0,604
2003,North Coast,Minor injury,No,No,No,Yes,12,0,0,0,12
2003,North Coast,Minor injury,No,No,Yes,No,11,0,0,0,13
2003,North Coast,Minor injury,No,Yes,No,No,13,0,0,0,15
2003,North Coast,Minor injury,No,Yes,No,Yes,1,0,0,0,1
2003,North Coast,Minor injury,Yes,No,No,No,26,0,0,0,29
2003,North Coast,Minor injury,Yes,No,No,Yes,1,0,0,0,1
2003,North Coast,Minor injury,Yes,No,Yes,No,1,0,0,0,1
2003,North Coast,Minor injury,Yes,Yes,No,No,5,0,0,0,6
2003,North Coast,Property damage only,No,No,No,No,1493,0,0,0,0
2003,North Coast,Property damage only,No,No,No,Yes,67,0,0,0,0
2003,North Coast,Property damage only,No,No,Yes,No,27,0,0,0,0
2003,North Coast,Property damage only,No,Yes,No,No,90,0,0,0,0
2003,North Coast,Property damage only,No,Yes,No,Yes,1,0,0,0,0
2003,North Coast,Property damage only,Yes,No,No,No,87,0,0,0,0
2003,North Coast,Property damage only,Yes,No,No,Yes,1,0,0,0,0
2003,North Coast,Property damage only,Yes,No,Yes,No,5,0,0,0,0
2003,North Coast,Property damage only,Yes,Yes,No,No,18,0,0,0,0
2003,Northern,Fatal,No,No,No,No,13,14,9,3,2
2003,Northern,Fatal,No,No,Yes,No,1,1,2,2,0
2003,Northern,Fatal,Yes,No,No,No,3,3,0,0,0
2003,Northern,Hospitalisation,No,No,No,No,232,0,291,37,12
2003,Northern,Hospitalisation,No,No,No,Yes,11,0,12,1,0
2003,Northern,Hospitalisation,No,No,Yes,No,10,0,14,0,0
2003,Northern,Hospitalisation,No,No,Yes,Yes,1,0,2,2,0
2003,Northern,Hospitalisation,No,Yes,No,No,7,0,10,5,0
2003,Northern,Hospitalisation,No,Yes,No,Yes,1,0,3,0,0
2003,Northern,Hospitalisation,Yes,No,No,No,24,0,30,6,1
2003,Northern,Hospitalisation,Yes,Yes,No,No,6,0,13,0,3
2003,Northern,Medical treatment,No,No,No,No,215,0,0,269,18
2003,Northern,Medical treatment,No,No,No,Yes,8,0,0,12,1
2003,Northern,Medical treatment,No,No,Yes,No,6,0,0,7,0
2003,Northern,Medical treatment,No,Yes,No,No,6,0,0,6,0
2003,Northern,Medical treatment,Yes,No,No,No,7,0,0,8,0
2003,Northern,Medical treatment,Yes,Yes,No,No,2,0,0,2,0
2003,Northern,Minor injury,No,No,No,No,137,0,0,0,156
2003,Northern,Minor injury,No,No,No,Yes,3,0,0,0,6
2003,Northern,Minor injury,No,No,Yes,No,2,0,0,0,2
2003,Northern,Minor injury,No,Yes,No,No,3,0,0,0,3
2003,Northern,Minor injury,Yes,No,No,No,8,0,0,0,9
2003,Northern,Minor injury,Yes,Yes,No,No,1,0,0,0,1
2003,Northern,Property damage only,No,No,No,No,402,0,0,0,0
2003,Northern,Property damage only,No,No,No,Yes,14,0,0,0,0
2003,Northern,Property damage only,No,No,Yes,No,7,0,0,0,0
2003,Northern,Property damage only,No,Yes,No,No,16,0,0,0,0
2003,Northern,Property damage only,Yes,No,No,No,30,0,0,0,0
2003,Northern,Property damage only,Yes,Yes,No,No,11,0,0,0,0
2003,South Eastern,Fatal,No,No,No,No,17,17,4,2,0
2003,South Eastern,Fatal,No,Yes,No,No,5,5,1,0,0
2003,South Eastern,Fatal,Yes,No,No,No,12,14,3,0,0
2003,South Eastern,Fatal,Yes,Yes,No,No,3,3,0,0,0
2003,South Eastern,Hospitalisation,No,No,No,No,734,0,920,75,60
2003,South Eastern,Hospitalisation,No,No,No,Yes,16,0,18,1,1
2003,South Eastern,Hospitalisation,No,No,Yes,No,13,0,15,1,0
2003,South Eastern,Hospitalisation,No,Yes,No,No,50,0,60,11,1
2003,South Eastern,Hospitalisation,No,Yes,No,Yes,2,0,4,0,0
2003,South Eastern,Hospitalisation,Yes,No,No,No,86,0,109,18,0
2003,South Eastern,Hospitalisation,Yes,No,Yes,No,4,0,4,0,0
2003,South Eastern,Hospitalisation,Yes,Yes,No,No,11,0,11,1,0
2003,South Eastern,Hospitalisation,Yes,Yes,No,Yes,1,0,1,0,0
2003,South Eastern,Medical treatment,No,No,No,No,948,0,0,1170,75
2003,South Eastern,Medical treatment,No,No,No,Yes,25,0,0,34,1
2003,South Eastern,Medical treatment,No,No,Yes,No,11,0,0,11,1
2003,South Eastern,Medical treatment,No,Yes,No,No,28,0,0,39,3
2003,South Eastern,Medical treatment,No,Yes,No,Yes,2,0,0,2,0
2003,South Eastern,Medical treatment,Yes,No,No,No,50,0,0,58,10
2003,South Eastern,Medical treatment,Yes,No,No,Yes,1,0,0,3,0
2003,South Eastern,Medical treatment,Yes,No,Yes,No,1,0,0,1,0
2003,South Eastern,Medical treatment,Yes,Yes,No,No,7,0,0,9,2
2003,South Eastern,Minor injury,No,No,No,No,503,0,0,0,607
2003,South Eastern,Minor injury,No,No,No,Yes,11,0,0,0,15
2003,South Eastern,Minor injury,No,No,Yes,No,6,0,0,0,6
2003,South Eastern,Minor injury,No,Yes,No,No,17,0,0,0,18
2003,South Eastern,Minor injury,No,Yes,No,Yes,1,0,0,0,1
2003,South Eastern,Minor injury,Yes,No,No,No,25,0,0,0,33
2003,South Eastern,Minor injury,Yes,No,Yes,No,1,0,0,0,1
2003,South Eastern,Minor injury,Yes,Yes,No,No,3,0,0,0,3
2003,South Eastern,Property damage only,No,No,No,No,1059,0,0,0,0
2003,South Eastern,Property damage only,No,No,No,Yes,35,0,0,0,0
2003,South Eastern,Property damage only,No,No,Yes,No,19,0,0,0,0
2003,South Eastern,Property damage only,No,Yes,No,No,61,0,0,0,0
2003,South Eastern,Property damage only,No,Yes,No,Yes,2,0,0,0,0
